Key,Judge,Question,Index,User,UserType,Response,ResponseScore
GPT-4.1-Mini_structure_020_8,SG,SG1,105,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG1,105,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG2,106,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG2,106,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG2,106,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG3,107,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG3,107,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG3,107,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG4,108,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG4,108,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG4,108,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG5,109,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG5,109,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG5,109,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG6,110,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG6,110,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG6,110,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG7,111,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG7,111,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,SG,SG7,111,GPT-4.1-Mini,llm,Yes,1
GPT-4o_structure_006_17,SG,SG1,112,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG1,112,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG1,112,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG2,113,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG2,113,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG2,113,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG3,114,GPT-4o,llm,No,0
GPT-4o_structure_006_17,SG,SG3,114,GPT-4o,llm,No,0
GPT-4o_structure_006_17,SG,SG3,114,GPT-4o,llm,No,0
GPT-4o_structure_006_17,SG,SG4,115,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG4,115,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG4,115,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG5,116,GPT-4o,llm,No,0
GPT-4o_structure_006_17,SG,SG5,116,GPT-4o,llm,No,0
GPT-4o_structure_006_17,SG,SG5,116,GPT-4o,llm,No,0
GPT-4o_structure_006_17,SG,SG6,117,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG6,117,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG6,117,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG7,118,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG7,118,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,SG,SG7,118,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG1,126,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG1,126,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG1,126,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG2,127,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG2,127,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG2,127,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG3,128,GPT-4o,llm,No,0
GPT-4o_structure_006_20,SG,SG3,128,GPT-4o,llm,No,0
GPT-4o_structure_006_20,SG,SG3,128,GPT-4o,llm,No,0
GPT-4o_structure_006_20,SG,SG4,129,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG4,129,GPT-4o,llm,No,0
GPT-4o_structure_006_20,SG,SG4,129,GPT-4o,llm,No,0
GPT-4o_structure_006_20,SG,SG5,130,GPT-4o,llm,Unclear,0.5
GPT-4o_structure_006_20,SG,SG5,130,GPT-4o,llm,No,0
GPT-4o_structure_006_20,SG,SG5,130,GPT-4o,llm,No,0
GPT-4o_structure_006_20,SG,SG6,131,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG6,131,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG6,131,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG7,132,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG7,132,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,SG,SG7,132,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG1,140,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG1,140,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG1,140,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG2,141,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG2,141,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG2,141,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG3,142,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG3,142,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG3,142,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG4,143,GPT-4o,llm,No,0
GPT-4o_structure_020_15,SG,SG4,143,GPT-4o,llm,No,0
GPT-4o_structure_020_15,SG,SG4,143,GPT-4o,llm,No,0
GPT-4o_structure_020_15,SG,SG5,144,GPT-4o,llm,No,0
GPT-4o_structure_020_15,SG,SG5,144,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG5,144,GPT-4o,llm,No,0
GPT-4o_structure_020_15,SG,SG6,145,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG6,145,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG6,145,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG7,146,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG7,146,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,SG,SG7,146,GPT-4o,llm,Yes,1
Llama-8b_structure_015_8,SG,SG1,147,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,SG,SG1,147,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,SG,SG1,147,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,SG,SG2,148,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,SG,SG2,148,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,SG,SG2,148,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,SG,SG3,149,Llama-8b,llm,Unclear,0.5
Llama-8b_structure_015_8,SG,SG3,149,Llama-8b,llm,Unclear,0.5
Llama-8b_structure_015_8,SG,SG3,149,Llama-8b,llm,No,0
Llama-8b_structure_015_8,SG,SG4,150,Llama-8b,llm,No,0
Llama-8b_structure_015_8,SG,SG4,150,Llama-8b,llm,No,0
Llama-8b_structure_015_8,SG,SG4,150,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,SG,SG5,151,Llama-8b,llm,No,0
Llama-8b_structure_015_8,SG,SG5,151,Llama-8b,llm,No,0
Llama-8b_structure_015_8,SG,SG5,151,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,SG,SG6,152,Llama-8b,llm,Unclear,0.5
Llama-8b_structure_015_8,SG,SG6,152,Llama-8b,llm,Unclear,0.5
Llama-8b_structure_015_8,SG,SG6,152,Llama-8b,llm,No,0
Llama-8b_structure_015_8,SG,SG7,153,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,SG,SG7,153,Llama-8b,llm,No,0
Llama-8b_structure_015_8,SG,SG7,153,Llama-8b,llm,No,0
Mistral-7b_structure_010_14,SG,SG1,161,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,SG,SG1,161,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,SG,SG1,161,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,SG,SG2,162,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,SG,SG2,162,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,SG,SG2,162,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,SG,SG3,163,Mistral-7b,llm,No,0
Mistral-7b_structure_010_14,SG,SG3,163,Mistral-7b,llm,No,0
Mistral-7b_structure_010_14,SG,SG3,163,Mistral-7b,llm,No,0
Mistral-7b_structure_010_14,SG,SG4,164,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,SG,SG4,164,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,SG,SG4,164,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,SG,SG5,165,Mistral-7b,llm,No,0
Mistral-7b_structure_010_14,SG,SG5,165,Mistral-7b,llm,No,0
Mistral-7b_structure_010_14,SG,SG5,165,Mistral-7b,llm,No,0
Mistral-7b_structure_010_14,SG,SG6,166,Mistral-7b,llm,No,0
Mistral-7b_structure_010_14,SG,SG6,166,Mistral-7b,llm,No,0
Mistral-7b_structure_010_14,SG,SG6,166,Mistral-7b,llm,No,0
Mistral-7b_structure_010_14,SG,SG7,167,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,SG,SG7,167,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,SG,SG7,167,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG1,175,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG1,175,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG1,175,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG2,176,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG2,176,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG2,176,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG3,177,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,SG,SG3,177,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,SG,SG3,177,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,SG,SG4,178,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG4,178,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG4,178,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG5,179,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,SG,SG5,179,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,SG,SG5,179,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,SG,SG6,180,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG6,180,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG6,180,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG7,181,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG7,181,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,SG,SG7,181,Mistral-7b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG1,189,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG1,189,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG1,189,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG2,190,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG2,190,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG2,190,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG3,191,Qwen-14b,llm,Unclear,0.5
Qwen-14b_structure_013_18,SG,SG3,191,Qwen-14b,llm,Unclear,0.5
Qwen-14b_structure_013_18,SG,SG3,191,Qwen-14b,llm,Unclear,0.5
Qwen-14b_structure_013_18,SG,SG4,192,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,SG,SG4,192,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG4,192,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG5,193,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,SG,SG5,193,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,SG,SG5,193,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,SG,SG6,194,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG6,194,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG6,194,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG7,195,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG7,195,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,SG,SG7,195,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,SG,SG1,203,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,SG,SG1,203,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,SG,SG1,203,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,SG,SG2,204,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,SG,SG2,204,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,SG,SG2,204,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,SG,SG3,205,Qwen-14b,llm,Unclear,0.5
Qwen-14b_structure_018_10,SG,SG3,205,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,SG,SG3,205,Qwen-14b,llm,Unclear,0.5
Qwen-14b_structure_018_10,SG,SG4,206,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,SG,SG4,206,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,SG,SG4,206,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,SG,SG5,207,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,SG,SG5,207,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,SG,SG5,207,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,SG,SG6,208,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,SG,SG6,208,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,SG,SG6,208,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,SG,SG7,209,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,SG,SG7,209,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,SG,SG7,209,Qwen-14b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG1,210,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG1,210,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG1,210,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG2,211,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG2,211,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG2,211,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG3,212,Qwen-32b,llm,Unclear,0.5
Qwen-32b_structure_007_19,SG,SG3,212,Qwen-32b,llm,Unclear,0.5
Qwen-32b_structure_007_19,SG,SG3,212,Qwen-32b,llm,Unclear,0.5
Qwen-32b_structure_007_19,SG,SG4,213,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG4,213,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG4,213,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG5,214,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,SG,SG5,214,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,SG,SG5,214,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,SG,SG6,215,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG6,215,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG6,215,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG7,216,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG7,216,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,SG,SG7,216,Qwen-32b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG1,217,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG1,217,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG1,217,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG2,218,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG2,218,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG2,218,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG3,219,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,SG,SG3,219,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG3,219,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG4,220,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG4,220,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG4,220,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG5,221,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,SG,SG5,221,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG5,221,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG6,222,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG6,222,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG6,222,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG7,223,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG7,223,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,SG,SG7,223,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG1,231,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG1,231,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG1,231,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG2,232,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG2,232,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG2,232,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG3,233,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG3,233,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG3,233,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG4,234,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG4,234,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG4,234,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG5,235,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG5,235,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG5,235,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG6,236,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG6,236,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG6,236,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG7,237,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG7,237,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,SG,SG7,237,Qwen-72b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG1,245,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG1,245,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG1,245,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG2,246,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG2,246,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG2,246,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG3,247,Qwen-7b,llm,Unclear,0.5
Qwen-7b_structure_006_11,SG,SG3,247,Qwen-7b,llm,Unclear,0.5
Qwen-7b_structure_006_11,SG,SG3,247,Qwen-7b,llm,Unclear,0.5
Qwen-7b_structure_006_11,SG,SG4,248,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG4,248,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG4,248,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG5,249,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,SG,SG5,249,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,SG,SG5,249,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,SG,SG6,250,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG6,250,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG6,250,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG7,251,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG7,251,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,SG,SG7,251,Qwen-7b,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS1,0,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS1,0,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS1,0,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS2,1,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS2,1,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS2,1,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS3,2,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS3,2,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS3,2,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS4,3,Claude-Sonnet-4.6,llm,No,0
Claude-Sonnet-4.6_structure_015_3,PS,PS4,3,Claude-Sonnet-4.6,llm,No,0
Claude-Sonnet-4.6_structure_015_3,PS,PS4,3,Claude-Sonnet-4.6,llm,No,0
Claude-Sonnet-4.6_structure_015_3,PS,PS5,4,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS5,4,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS5,4,Claude-Sonnet-4.6,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,PS,PS6,5,Claude-Sonnet-4.6,llm,N/A,0.5
Claude-Sonnet-4.6_structure_015_3,PS,PS6,5,Claude-Sonnet-4.6,llm,N/A,0.5
Claude-Sonnet-4.6_structure_015_3,PS,PS6,5,Claude-Sonnet-4.6,llm,N/A,0.5
Gemini-2.5-Flash_structure_001_8,PS,PS1,6,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,PS,PS1,6,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,PS,PS1,6,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,PS,PS2,7,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_001_8,PS,PS2,7,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_001_8,PS,PS2,7,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_001_8,PS,PS3,8,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_001_8,PS,PS3,8,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_001_8,PS,PS3,8,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_001_8,PS,PS4,9,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_001_8,PS,PS4,9,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_001_8,PS,PS4,9,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_001_8,PS,PS5,10,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_001_8,PS,PS5,10,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_001_8,PS,PS5,10,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_001_8,PS,PS6,11,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,PS,PS6,11,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_001_8,PS,PS6,11,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS1,12,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS1,12,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS1,12,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS2,13,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS2,13,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS2,13,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS3,14,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS3,14,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS3,14,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS4,15,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_011_2,PS,PS4,15,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_011_2,PS,PS4,15,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_011_2,PS,PS5,16,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS5,16,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS5,16,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_011_2,PS,PS6,17,Gemini-2.5-Flash,llm,N/A,0.5
Gemini-2.5-Flash_structure_011_2,PS,PS6,17,Gemini-2.5-Flash,llm,N/A,0.5
Gemini-2.5-Flash_structure_011_2,PS,PS6,17,Gemini-2.5-Flash,llm,N/A,0.5
Gemini-2.5-Flash_structure_017_2,PS,PS1,18,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,PS,PS1,18,Gemini-2.5-Flash,llm,Yes,1
